130515_C2_stim_CD19-_8945	3
130515_C2_stim_CD19-_14247	3
130515_C2_stim_CD19-_2768	3
130515_C2_stim_CD19-_870	3
130515_C2_stim_CD19-_4053	3
130515_C2_stim_CD19-_8063	1
130515_C2_stim_CD19-_4329	3
130515_C2_stim_CD19-_8530	3
130515_C2_stim_CD19-_2407	2
130515_C2_stim_CD19-_5482	1
130515_C2_stim_CD19-_14317	1
130515_C2_stim_CD19-_7767	3
130515_C2_stim_CD19-_12221	3
130515_C2_stim_CD19-_15130	1
130515_C2_stim_CD19-_12142	3
130515_C2_stim_CD19-_2053	3
130515_C2_stim_CD19-_13527	3
130515_C2_stim_CD19-_14059	3
130515_C2_stim_CD19-_8917	3
130515_C2_stim_CD19-_12969	2
130515_C2_stim_CD19-_3839	1
130515_C2_stim_CD19-_12910	3
130515_C2_stim_CD19-_5628	1
130515_C2_stim_CD19-_14877	1
130515_C2_stim_CD19-_14160	2
130515_C2_stim_CD19-_844	2
130515_C2_stim_CD19-_2402	3
130515_C2_stim_CD19-_15223	3
130515_C2_stim_CD19-_1240	3
130515_C2_stim_CD19-_7225	1
130515_C2_stim_CD19-_10637	3
130515_C2_stim_CD19-_11000	3
130515_C2_stim_CD19-_1739	3
130515_C2_stim_CD19-_10623	1
130515_C2_stim_CD19-_12166	3
130515_C2_stim_CD19-_2854	1
130515_C2_stim_CD19-_12019	3
130515_C2_stim_CD19-_14759	3
130515_C2_stim_CD19-_1191	2
130515_C2_stim_CD19-_3548	2
130515_C2_stim_CD19-_10618	1
130515_C2_stim_CD19-_8823	1
130515_C2_stim_CD19-_4959	1
130515_C2_stim_CD19-_4594	3
130515_C2_stim_CD19-_7065	3
130515_C2_stim_CD19-_6439	3
130515_C2_stim_CD19-_13056	3
130515_C2_stim_CD19-_11996	3
130515_C2_stim_CD19-_2686	1
130515_C2_stim_CD19-_15729	3
130515_C2_stim_CD19-_6635	1
130515_C2_stim_CD19-_10777	1
130515_C2_stim_CD19-_14650	1
130515_C2_stim_CD19-_283	2
130515_C2_stim_CD19-_6791	3
130515_C2_stim_CD19-_5964	1
130515_C2_stim_CD19-_12684	1
130515_C2_stim_CD19-_1106	1
130515_C2_stim_CD19-_15365	2
130515_C2_stim_CD19-_11939	2
130515_C2_stim_CD19-_8192	2
130515_C2_stim_CD19-_7457	2
130515_C2_stim_CD19-_6596	1
130515_C2_stim_CD19-_15040	3
