	0	1	2	3	4	5	6	7	8	9
130515_C2_stim_CD19-_1643	-0.01	0.0173375256	-0.0177855701	0.0065522381	0.0034197393	0.0154332604	0.0069107755	0.0009882816	-0.0018366821	-0.0092940517
130515_C2_stim_CD19-_6669	-0.01	-0.0095884999	-0.003614932	-0.0028636824	-0.0009488179	0.0046801791	-0.008153199	0.0001716913	2.744e-06	-0.0004238924
130515_C2_stim_CD19-_13591	-0.01	-0.0084343494	-0.0009639595	0.0051964948	-0.0006910318	0.0013533825	-0.0036680485	-0.0004559861	4.5504e-06	1.29756e-05
130515_C2_stim_CD19-_9521	-0.01	0.0095085399	0.0044365576	-0.0014450651	-0.0030209196	-0.0051159558	0.0001926944	-0.0098345176	-0.000566881	-0.0070316888
130515_C2_stim_CD19-_7942	-0.01	-0.0074711178	-0.0015449483	-0.0002367291	-0.0004236316	0.0013977852	-0.0045097206	-0.0067410546	8.185e-06	-7.76209e-05
130515_C2_stim_CD19-_8851	-0.01	0.0051950307	0.008007985	-0.0005535263	-0.0024089241	-0.0096927901	0.0059674188	-0.0102266854	0.0005331737	-0.0153336848
130515_C2_stim_CD19-_14600	-0.01	-0.0092114569	-0.0017751526	0.0044070338	-0.000834693	0.002476198	-0.0050428958	0.0010961762	-4.2778e-06	0.0002023881
130515_C2_stim_CD19-_8115	-0.01	-0.0095768716	-0.0033283964	-0.0012146772	-0.0009953683	0.0047623679	-0.0090628647	-0.0007443567	-2.9435e-06	-0.0003686613
130515_C2_stim_CD19-_15330	-0.01	0.0179243999	-0.0193735238	0.0071866846	0.0033934247	0.0169266666	0.0072476043	0.0017779276	-0.0036331803	-0.0039012264
130515_C2_stim_CD19-_4749	-0.01	-0.0064183311	-0.003788542	-0.0197558668	0.000912262	-0.0055151773	0.0220616686	0.0097358254	-0.0003683023	0.0010112716
130515_C2_stim_CD19-_9358	-0.01	-0.0091852065	-0.0033640312	-0.0033759794	-0.0008158746	0.0037348486	-0.0058934721	0.0003298889	-3.58232e-05	-0.0003983598
130515_C2_stim_CD19-_205	-0.01	0.013887784	-0.0007186372	-0.0016292547	-0.0119300986	-0.0090411139	-0.0078749577	0.005145825	0.0002471007	0.0026668388
130515_C2_stim_CD19-_9733	-0.01	0.0082571774	0.0288746708	-0.0048541892	0.0165725434	0.0181110368	-0.0008088934	0.0057899264	-4.42188e-05	0.0008806237
130515_C2_stim_CD19-_9781	-0.01	0.0183602211	-0.0213759254	0.0082419696	0.005434091	0.0198479406	0.0089762979	0.0013938139	-0.0044948479	-0.0055079152
130515_C2_stim_CD19-_15305	-0.01	-0.0079478625	0.0008355575	0.0115103756	-0.0003976954	-0.0015314484	0.0015807044	0.0010641734	-2.26693e-05	0.0008220141
130515_C2_stim_CD19-_13065	-0.01	0.0154154657	-0.0206835388	0.0045671346	0.0249862735	-0.0015673486	-0.0010436633	-0.0017892852	0.0211900316	0.0167576029
130515_C2_stim_CD19-_9517	-0.01	-0.0089341322	-0.0027454184	-0.0007300359	-0.0009226117	0.0037757438	-0.0076005791	-0.0015201037	7.444e-07	-0.0004330267
130515_C2_stim_CD19-_13549	-0.01	0.0167965352	-0.0202400979	0.0066497681	0.0093468367	0.0162312322	0.0087336447	-0.0035132065	-0.0023892512	0.0062713937
130515_C2_stim_CD19-_7289	-0.01	-0.0030366727	0.008977092	0.0216071438	0.0015434226	-0.0067751667	0.012130534	0.0015805248	-0.0001338649	-0.0013816611
130515_C2_stim_CD19-_7065	-0.01	-0.0096590679	-0.0036552178	-0.0025631708	-0.0009919792	0.0050937419	-0.0093030496	-0.0003561117	1.07064e-05	-0.0004465682
130515_C2_stim_CD19-_15431	-0.01	0.0124743873	-0.0003326054	-0.0016731881	-0.0087704479	-0.0069295513	-0.0046601624	0.0016410685	2.40219e-05	0.0002544885
130515_C2_stim_CD19-_6000	-0.01	0.008783387	0.0266264001	-0.0048287664	0.0137753514	0.0152305786	-0.0017684252	0.0059187226	0.0001191064	0.0013072809
130515_C2_stim_CD19-_10939	-0.01	-0.0070726981	-0.0009276621	0.0018597535	-0.0005247078	0.0005123894	-0.0041595877	-0.0074278559	0.0002386068	-3.6526e-05
130515_C2_stim_CD19-_2568	-0.01	-0.0097088118	-0.0037928321	-0.0029714566	-0.0010071464	0.0052776092	-0.0096984923	-0.0005686365	3.18161e-05	-0.0004503754
130515_C2_stim_CD19-_12041	-0.01	-0.0070908828	0.0033160059	0.0190412996	6.9007e-06	-0.0047980215	0.0073932646	0.0029014039	-3.02479e-05	0.0016529806
130515_C2_stim_CD19-_14591	-0.01	0.010266073	0.0044317629	-0.0028960366	-0.0091684826	-0.0112061101	-0.004177516	-0.0029301147	0.0006315365	-0.0039397275
130515_C2_stim_CD19-_9457	-0.01	-0.0091132393	-0.0031416002	-0.003005073	-0.0005556115	0.0038338702	-0.0056695326	0.0008107639	1.08117e-05	6.97762e-05
130515_C2_stim_CD19-_13041	-0.01	-0.0092605845	-0.0031639759	-0.00183531	-0.0008757962	0.0039443486	-0.0069009851	0.0001417915	-2.9045e-06	-0.0004071228
130515_C2_stim_CD19-_107	-0.01	-0.0092948453	-0.0031809912	-0.0015909143	-0.000988633	0.0043183964	-0.0082440507	-0.0008518061	7.4569e-06	-0.0004854262
130515_C2_stim_CD19-_7692	-0.01	-0.0084073191	0.000702524	0.0126508646	-0.0004917954	-0.0012707896	0.0013986041	0.0027800416	-2.21061e-05	0.0011327971
130515_C2_stim_CD19-_3582	-0.01	0.0127505689	0.0065026632	-0.0040335415	-0.0087241314	-0.0069591087	-0.0093844659	0.0079044723	0.0011408824	0.0099806271
130515_C2_stim_CD19-_6218	-0.01	-0.0096945126	-0.0034680411	-0.0015407865	-0.0010554956	0.0050089215	-0.00935796	-0.0002504799	4.8535e-06	-0.0004859112
130515_C2_stim_CD19-_383	-0.01	0.0137246099	9.36985e-05	-0.0020525968	-0.0110488881	-0.008164203	-0.0078044066	0.0056452132	0.0003111646	0.0049205877
130515_C2_stim_CD19-_1337	-0.01	-0.0091621362	-0.001648179	0.0048148543	-0.0008303454	0.0023018774	-0.0047792908	0.0011264102	-6.7375e-06	0.0002141194
130515_C2_stim_CD19-_6804	-0.01	-0.0072895737	0.0035872504	0.0212227934	-2.969e-06	-0.0053639965	0.0084342754	0.0041608113	-2.96045e-05	0.001946666
130515_C2_stim_CD19-_53	-0.01	0.0081327579	0.0284957551	-0.0045133227	0.0161948029	0.0175240509	-0.0006139828	0.0055883334	-3.14629e-05	0.0005638273
130515_C2_stim_CD19-_13942	-0.01	0.0144469427	-0.0022065042	-0.0010565743	-0.0116436928	-0.0077581866	-0.0074104108	0.0056036975	-3.29711e-05	0.0022663206
130515_C2_stim_CD19-_14487	-0.01	-0.007863308	-0.003317498	-0.0039023186	-0.0007345068	0.0031278462	-0.0063181167	-0.0026274194	0.0002619697	0.0022339442
130515_C2_stim_CD19-_7299	-0.01	-0.0075925623	0.0027388385	0.0186593673	-0.0001740864	-0.0041703544	0.00632858	0.0036031766	-4.15484e-05	0.0016414243
130515_C2_stim_CD19-_11819	-0.01	0.0059975174	0.0114930298	-0.0010765771	-0.0009610749	-0.0067840221	0.003653881	-0.0056207801	0.0008665674	-0.0132253142
130515_C2_stim_CD19-_11621	-0.01	-0.0096000378	-0.0036653273	-0.0028130472	-0.0009984278	0.0049964058	-0.00905986	-0.000291193	2.06726e-05	-0.0004938384
130515_C2_stim_CD19-_11066	-0.01	0.0140507517	-0.0006925603	-0.0016414092	-0.0116614285	-0.0084415841	-0.0079202914	0.0057113267	0.0001685273	0.0031901773
130515_C2_stim_CD19-_9184	-0.01	-0.0068053971	-0.0003401385	0.0033429024	-8.0434e-06	-0.0002173687	-0.0025974422	-0.0063791274	0.0006857454	0.0002377805
130515_C2_stim_CD19-_5204	-0.01	-0.0061413811	0.0053700804	0.0240273638	0.00027199	-0.0074964568	0.012216565	0.0043000836	-5.54153e-05	0.0014930132
130515_C2_stim_CD19-_1393	-0.01	-0.0075453504	-0.0015973601	-0.0003472794	-0.0004761744	0.0011125874	-0.0039268844	-0.0059775081	-0.0001135284	-0.000393741
130515_C2_stim_CD19-_8310	-0.01	0.0181360445	-0.0213113539	0.0080817425	0.0061373837	0.0195733037	0.0091885144	0.0004498803	-0.0030416714	-0.0050787276
130515_C2_stim_CD19-_9572	-0.01	0.0141454995	-0.0010016013	-0.0016142001	-0.0122803242	-0.0089901591	-0.0082224479	0.0058386417	0.0001550594	0.0030884258
130515_C2_stim_CD19-_12927	-0.01	-0.0065499399	0.0042182995	0.021561097	-2.90096e-05	-0.0061420699	0.0093027751	0.0036667152	-2.25659e-05	0.0015915682
130515_C2_stim_CD19-_1293	-0.01	-0.0086154429	-0.0026103362	-0.0015637959	-0.0007467619	0.0030565866	-0.0067547534	-0.004254154	-5.39758e-05	-0.0005302496
130515_C2_stim_CD19-_3476	-0.01	0.0065475565	0.0081809114	-0.0007817282	-0.0043800639	-0.009625779	0.0019199816	-0.0047403033	0.0009150059	-0.0109176478
130515_C2_stim_CD19-_9438	-0.01	-0.0071388277	0.0041564845	0.0234316064	2.4149e-05	-0.0064782544	0.0103614597	0.0047259836	-4.02664e-05	0.0022174636
130515_C2_stim_CD19-_7395	-0.01	-0.009631245	-0.0034476686	-0.001684722	-0.0010621212	0.0049733707	-0.0093998947	-0.0005580156	6.4307e-06	-0.0005568117
130515_C2_stim_CD19-_4209	-0.01	-0.0093706826	-0.0030710605	-0.0011622351	-0.0008710299	0.0044610624	-0.0084806908	-0.000873442	-3.64928e-05	-0.0003873635
130515_C2_stim_CD19-_4110	-0.01	0.0050177952	0.0037620271	-0.0060823667	-0.0018523428	-0.01012453	0.0051813343	-0.0115986335	0.00176824	-0.010704576
130515_C2_stim_CD19-_9663	-0.01	0.0041537347	0.0093061395	0.0020237126	-0.0005603159	-0.0061973117	0.0055870306	-0.0050441046	0.000343327	-0.010205228
130515_C2_stim_CD19-_11260	-0.01	0.0124559079	0.001884638	-0.0028371276	-0.0125835153	-0.0120055303	-0.0083289741	0.0032007258	0.0008214866	0.0020455699
130515_C2_stim_CD19-_12787	-0.01	-0.0074873592	0.0033360337	0.0211090796	-0.0001028363	-0.0052487327	0.0082293264	0.0043096522	-3.73284e-05	0.0020547568
130515_C2_stim_CD19-_9738	-0.01	0.0118844543	0.003727675	-0.0026089221	-0.01105551	-0.0112050187	-0.007426178	0.0020218013	0.0009384194	-0.0002392991
130515_C2_stim_CD19-_7964	-0.01	0.011997686	0.0029567945	-0.002498224	-0.0103671315	-0.0102073658	-0.0063570492	0.0014822892	0.0006263666	-0.0009523508
130515_C2_stim_CD19-_3027	-0.01	-0.0056506391	0.0056823448	0.0237373083	0.0001422746	-0.0074655721	0.0115822863	0.0041674924	2.3871e-06	0.0011627293
130515_C2_stim_CD19-_1446	-0.01	0.0141839446	-0.0012560614	-0.0014394688	-0.0118993063	-0.0084789551	-0.0078417561	0.0056725344	8.75028e-05	0.0027499657
130515_C2_stim_CD19-_5282	-0.01	-0.006938092	0.0042141651	0.0226779917	4.31673e-05	-0.0062752883	0.0099671562	0.0043642918	-3.7018e-05	0.001917027
130515_C2_stim_CD19-_12068	-0.01	-0.0095579159	-0.0034976273	-0.0021762177	-0.0010080569	0.0048483901	-0.008931487	-0.0003839678	7.6949e-06	-0.0004884596
130515_C2_stim_CD19-_1831	-0.01	0.0176629056	-0.0220024691	0.0078331956	0.0098862274	0.0188106424	0.0096142599	-0.0025786302	0.0038594748	0.0072656364
130515_C2_stim_CD19-_5389	-0.01	-0.0063747566	-0.0033084276	-0.0179060024	0.0006503237	-0.0051707501	0.020207261	0.0096142566	-0.0002545627	0.0001517345
130515_C2_stim_CD19-_1210	-0.01	-0.0095652612	-0.0033502381	-0.0014883454	-0.0010004409	0.0047484226	-0.0089150966	-0.0005007021	4.385e-07	-0.0004777683
130515_C2_stim_CD19-_3767	-0.01	-0.009634057	-0.0033549919	-0.0012360885	-0.0009779293	0.0046655244	-0.0085735664	0.0001537889	1.352e-07	-0.0003353498
130515_C2_stim_CD19-_10664	-0.01	-0.0097284158	-0.0035120835	-0.0015602372	-0.0010354455	0.0050910558	-0.0095626206	-0.0002472937	2.18959e-05	-0.00048072
130515_C2_stim_CD19-_14163	-0.01	0.0170379997	-0.0153928545	0.0051865124	0.000530535	0.0110402668	0.0038856217	0.0026664748	-0.0018537466	-0.0044701339
130515_C2_stim_CD19-_9225	-0.01	0.0033704808	0.0070036324	-0.0042462935	0.0038896139	-0.0053649733	0.009375419	-0.0370048407	-0.0041896669	-0.0093645711
130515_C2_stim_CD19-_4490	-0.01	-0.0066036882	-0.003925612	-0.0208283992	0.0009340681	-0.0058556218	0.023770064	0.0119009438	-0.000289101	0.0011432012
130515_C2_stim_CD19-_4159	-0.01	-0.0096072934	-0.0034182457	-0.0016069137	-0.0010071644	0.0048550462	-0.0091160939	-0.0004428868	1.88572e-05	-0.0004733959
130515_C2_stim_CD19-_4863	-0.01	-0.0048650677	-0.0002841317	-0.0013509579	0.0010773817	-0.000584439	-0.0008538898	-0.0232781169	-0.0014656635	0.0021513156
130515_C2_stim_CD19-_12128	-0.01	0.0080194616	0.0269411642	-0.0048725544	0.0149510915	0.0161502899	-0.0008274578	0.0046070161	-5.43807e-05	0.0012999694
130515_C2_stim_CD19-_11170	-0.01	-0.0094342886	-0.0025641895	0.0015927873	-0.0009162159	0.003560039	-0.0067503717	0.0007710145	3.9948e-06	-9.54763e-05
130515_C2_stim_CD19-_10564	-0.01	-0.006424736	0.000414796	0.0039711171	-0.0007324663	-0.0003426747	-0.0024161526	-0.0054954616	-9.62197e-05	-0.0021116516
130515_C2_stim_CD19-_10088	-0.01	0.0030178087	0.0026955872	0.0075925802	-0.0044702662	-0.0050256578	-0.0004686699	0.004430745	0.0001049272	0.0014770046
130515_C2_stim_CD19-_3503	-0.01	0.0038109346	0.0050284064	-0.0029410695	-0.001288314	-0.0081354321	0.0060006694	-0.0147460147	9.46188e-05	-0.0117416525
130515_C2_stim_CD19-_7706	-0.01	0.0140244937	-0.0008264792	-0.0017166247	-0.0123723143	-0.0094057013	-0.0081691782	0.005478581	0.0002289693	0.0028739898
130515_C2_stim_CD19-_257	-0.01	-0.0063223822	-0.0037656514	-0.0201480889	0.0009865706	-0.0058911504	0.023040566	0.0107381133	-0.0002904047	0.0010558459
130515_C2_stim_CD19-_3342	-0.01	-0.0059894813	-0.0033472414	-0.0187317003	0.0008842253	-0.0057043316	0.0212185371	0.0093978321	-0.0002311895	0.0006514185
130515_C2_stim_CD19-_13475	-0.01	-0.006527816	-0.002689438	-0.0134924174	0.0004298062	-0.0042758546	0.0161166813	0.0077648184	-0.0001709052	-0.0001491721
130515_C2_stim_CD19-_15445	-0.01	0.0113967835	0.0031938274	-0.002815937	-0.0109655199	-0.0120267925	-0.0060691834	-0.0004529248	0.0007718395	-0.0017242851
130515_C2_stim_CD19-_3433	-0.01	-0.0092410294	-0.003244476	-0.0019902889	-0.0009102349	0.0042407468	-0.0075592524	-0.0001304386	-3.4236e-06	-0.0004811377
130515_C2_stim_CD19-_1933	-0.01	0.0079328077	0.0226126352	-0.0055191338	0.0113864584	0.0120832312	-0.0013045528	0.0008173576	-0.0002205863	0.0037571956
130515_C2_stim_CD19-_1072	-0.01	0.0063300256	0.0074418303	-0.0027006376	-0.0028991763	-0.0085458269	0.0037891071	-0.0079472721	0.0006093313	-0.011140931
130515_C2_stim_CD19-_9125	-0.01	-0.0096405988	-0.0033282066	-0.0010434205	-0.0009921153	0.0047242789	-0.0087967383	1.67872e-05	7.5695e-06	-0.000365416
130515_C2_stim_CD19-_5329	-0.01	-0.0071671423	-0.0005200448	0.0029134123	-0.0007484961	0.0009428413	-0.0041936351	-0.0053699138	-0.0001478198	-0.0016812101
130515_C2_stim_CD19-_15250	-0.01	0.0172832548	-0.0159130454	0.0055266648	0.000509949	0.0116754268	0.0040196769	0.0027740939	-0.0024525844	-0.0036310363
130515_C2_stim_CD19-_530	-0.01	0.0139345946	-0.0001611932	-0.0019791757	-0.012297275	-0.0094584108	-0.0084740627	0.0057013743	0.0003181582	0.0037426564
130515_C2_stim_CD19-_1027	-0.01	-0.0096406254	-0.0033174723	-0.0010989188	-0.0010092338	0.0047002522	-0.0087199916	0.0001201673	8.9651e-06	-0.0004082264
130515_C2_stim_CD19-_6467	-0.01	0.0179653935	-0.020651335	0.0076970809	0.0053174363	0.0186678865	0.008651226	0.0007256007	-0.0036673188	-0.0042266343
130515_C2_stim_CD19-_5828	-0.01	-0.0067292723	-0.0009145851	0.0007188974	-0.0005018381	0.0003897257	-0.0040145911	-0.0091736242	8.45064e-05	-0.0002994632
130515_C2_stim_CD19-_5861	-0.01	-0.0094591402	-0.0027919571	0.0007809741	-0.0009502035	0.0040055008	-0.007695664	0.0001974359	1.49449e-05	-0.0002861346
130515_C2_stim_CD19-_5639	-0.01	-0.0097568042	-0.0037734439	-0.0027597298	-0.0010350663	0.0053428755	-0.0097684869	-0.0003310416	1.39554e-05	-0.0005027474
130515_C2_stim_CD19-_3637	-0.01	-0.0093196385	-0.0032844748	-0.0018687147	-0.0008874737	0.0043253297	-0.0083092373	-0.0012376317	8.56985e-05	-0.0002060208
130515_C2_stim_CD19-_1175	-0.01	0.0091363777	0.028171492	-0.005489304	0.0150017271	0.0170201638	-0.0023102675	0.0072410906	0.000148564	0.0022525207
130515_C2_stim_CD19-_2823	-0.01	-0.009661373	-0.0035188797	-0.0019057985	-0.0010046897	0.0049622422	-0.009144908	-0.0002141334	4.6261e-06	-0.0004250923
130515_C2_stim_CD19-_14737	-0.01	0.0082832794	0.0277922561	-0.0046907167	0.0154488559	0.0167187485	-0.0008084912	0.0051706037	-2.59907e-05	0.0005824891
130515_C2_stim_CD19-_2344	-0.01	0.0141509228	-0.0011603834	-0.0015414448	-0.0122860053	-0.0090943011	-0.0081126019	0.0055859821	0.0001843483	0.0027330248
130515_C2_stim_CD19-_15212	-0.01	0.0114688851	0.0036722913	-0.0022308029	-0.0110802508	-0.0117839313	-0.0066946682	0.0008837416	0.0008498798	-0.0017241644
130515_C2_stim_CD19-_9117	-0.01	-0.005316099	0.0045851679	0.0162124501	0.0002437007	-0.0046880951	0.0066320923	-0.0009985368	-0.0001841642	-0.0004991487
130515_C2_stim_CD19-_8428	-0.01	-0.0051406775	0.0065828354	0.0236755579	0.0005792932	-0.0073742354	0.0120098958	0.0036361067	-1.99013e-05	0.0007085412
130515_C2_stim_CD19-_15483	-0.01	0.0111347992	0.003757745	-0.0023447067	-0.0101494839	-0.0111508947	-0.005338887	-0.0001674928	0.0006273998	-0.0024360701
130515_C2_stim_CD19-_11230	-0.01	-0.0094810542	-0.0032833856	-0.0015154333	-0.0009211881	0.004415455	-0.0079542464	9.29841e-05	3.5455e-06	-0.0003185553
130515_C2_stim_CD19-_7513	-0.01	-0.0067526576	0.0048798815	0.0253564795	0.0001398472	-0.0075609446	0.0120596908	0.0045134384	-4.74516e-05	0.0023895619
130515_C2_stim_CD19-_3228	-0.01	-0.0068028152	0.0047301853	0.0245536543	9.82062e-05	-0.0070629434	0.0113102479	0.0049178807	-3.09347e-05	0.0022017571
130515_C2_stim_CD19-_11712	-0.01	0.0141524143	-0.0009292647	-0.0015682637	-0.0125253461	-0.0093548595	-0.0083398481	0.0057795667	0.0001968731	0.0026552194
130515_C2_stim_CD19-_4855	-0.01	-0.0096699547	-0.003581948	-0.0021489605	-0.0010408104	0.0051275217	-0.0095763173	-0.000561426	1.09475e-05	-0.000539538
130515_C2_stim_CD19-_10603	-0.01	-0.0069677871	-0.0011640121	-0.0008760318	-8.16639e-05	0.0004291895	-0.0016843019	-0.0052388888	-0.0001467628	-3.153e-06
130515_C2_stim_CD19-_3650	-0.01	-0.0089995276	-0.0015452604	0.004564521	-0.00074056	0.001890322	-0.0037021305	0.0014960158	-1.03629e-05	0.0003109308
130515_C2_stim_CD19-_3226	-0.01	-0.0093844678	-0.0032931099	-0.0018383632	-0.0009751285	0.0045995867	-0.0085469339	-0.0005892169	-4.9189e-06	-0.0005356616
130515_C2_stim_CD19-_2286	-0.01	0.0130329249	0.0016340604	-0.0025178744	-0.0126095375	-0.0114969446	-0.0083165356	0.003840716	0.0006503578	0.00156766
130515_C2_stim_CD19-_5771	-0.01	-0.0082364596	-0.0019430255	0.00055505	-0.000683849	0.0022243034	-0.0055446581	-0.0031407503	-3.07846e-05	-0.0002714124
130515_C2_stim_CD19-_3894	-0.01	-0.0093837267	-0.003132882	-0.0010179311	-0.0009943499	0.0045061748	-0.0088504091	-0.0013406922	3.4681e-06	-0.0005442229
130515_C2_stim_CD19-_4129	-0.01	-0.0098191804	-0.0038309095	-0.0027759217	-0.0010543321	0.0055089071	-0.0101586965	-0.0003874729	-5.8142e-06	-0.0005505637
130515_C2_stim_CD19-_15871	-0.01	-0.0094406405	-0.0025280484	0.0018471556	-0.0009044248	0.0035735504	-0.0068904976	0.0006245419	1.80846e-05	-1.44362e-05
130515_C2_stim_CD19-_13662	-0.01	0.0120327394	0.0094652942	-0.0039436156	-0.0051255155	-0.0033769682	-0.007926717	0.0072615832	0.000913497	0.007075986
130515_C2_stim_CD19-_7763	-0.01	0.0134030224	0.0006000527	-0.0021704628	-0.0121555481	-0.0101824455	-0.0080839463	0.0044466143	0.000442169	0.0024143313
130515_C2_stim_CD19-_9750	-0.01	0.0111798166	0.0041961589	-0.0029066001	-0.0104430706	-0.0117061093	-0.0054918141	0.0006380437	0.0008719519	-0.0024342853
130515_C2_stim_CD19-_13668	-0.01	-0.0095089142	-0.0031963821	-0.0009728223	-0.0009923903	0.0045687447	-0.0086408154	-0.0005451775	-2.80434e-05	-0.0005007927
130515_C2_stim_CD19-_9285	-0.01	-0.0096281086	-0.0034299371	-0.0015888542	-0.0010381688	0.0049965126	-0.0094560437	-0.0006018962	9.3147e-06	-0.0005416591
130515_C2_stim_CD19-_2805	-0.01	0.0022529955	-0.0029858684	-0.0094632452	0.0085194915	-0.0078359004	0.0148402087	-0.0633205149	-0.0039873178	0.035609609
130515_C2_stim_CD19-_2325	-0.01	0.0014513969	0.00421575	-0.0081914884	-8.40806e-05	-0.0069071161	0.0122259072	-0.0051943599	-0.0003623988	-0.006604696
130515_C2_stim_CD19-_5080	-0.01	0.0115495249	0.0026466518	-0.0022927533	-0.0108511629	-0.0109469284	-0.0065161724	0.0009333417	0.0006287392	-0.0005295935
130515_C2_stim_CD19-_15655	-0.01	0.0178514655	-0.021366896	0.0079437784	0.0076731464	0.0190391047	0.009321311	4.73392e-05	-0.000390804	-0.0086559984
