	0	1	2	3	4	5	6	7	8	9
130515_C2_stim_CD19-_3502	0.01	0.0043654832	-0.0007574406	0.000101738	-0.0030502217	0.0011505016	-0.0024428603	0.0026922376	-0.0163670554	-0.0097994758
130515_C2_stim_CD19-_9273	0.01	-0.0058006131	0.0088245284	0.0025695932	-0.0035230314	0.0014631752	-0.009384856	0.0029648557	-0.0241018492	-0.0170069014
130515_C2_stim_CD19-_4778	0.01	-0.0135214109	-0.0011168528	-0.005415221	-0.0018215818	0.0137158086	0.0063213825	0.0006186527	0.0041877162	0.0029563909
130515_C2_stim_CD19-_4309	0.01	-0.0102522074	0.0139422989	0.0023289313	-0.0047035033	-0.0021321009	0.0063234513	0.0003353877	0.0030076186	0.0027156282
130515_C2_stim_CD19-_14647	0.01	-0.0134666851	-0.0006488707	-0.0053763812	-0.002484522	0.014770232	0.0062476847	0.0008714428	0.0031392575	0.0026043918
130515_C2_stim_CD19-_3132	0.01	0.0076855952	-0.0005822069	-0.0002653203	0.0040142771	0.0005284398	0.0023189535	0.0010368969	-0.00401148	-0.0025241682
130515_C2_stim_CD19-_13029	0.01	0.0066748944	-0.0033963631	-0.0007560529	-0.0184452608	-0.000560688	-0.0191641457	-0.0053262264	0.0091246755	0.0050443112
130515_C2_stim_CD19-_3545	0.01	0.0071504989	-0.0007840001	-0.0002567641	0.0023116643	0.0010007888	0.0027117749	0.0017686207	-0.0062499522	-0.0034692954
130515_C2_stim_CD19-_11656	0.01	0.0095022401	-0.0032879402	-0.0011032121	-0.0030992107	-0.0022396773	0.0082338238	0.0009209322	-0.0002907688	-0.0001492054
130515_C2_stim_CD19-_2263	0.01	-0.0120867807	0.002430848	-0.0043986259	-0.0032752876	0.0170899413	0.0048437741	0.0017991566	0.0017263481	0.0011459204
130515_C2_stim_CD19-_15780	0.01	-4.51739e-05	0.0020694522	-0.0002518187	-0.004601992	0.0052444731	-0.004917991	0.0009478145	-0.0045975841	-0.0037614401
130515_C2_stim_CD19-_390	0.01	-0.0141118814	-0.0032187164	-0.0055843268	-0.0010543488	0.0110079493	0.0053384224	3.09221e-05	0.0033316336	0.0025144947
130515_C2_stim_CD19-_5443	0.01	-0.0038712509	0.0001931693	0.0026963712	-0.0103880899	0.0007811356	-0.023628231	0.0069917179	-0.0628897111	-0.0393760712
130515_C2_stim_CD19-_7623	0.01	0.0098681464	-0.0035727431	-0.0012127375	-0.0027703925	-0.0026995559	0.0112802432	0.0015276257	-0.001060779	-0.0005617283
130515_C2_stim_CD19-_2354	0.01	0.0083781412	-0.0026900626	-0.0004136083	-0.0020071616	-0.001278189	0.0057376827	0.0018270199	-0.0036048575	-0.0019531969
130515_C2_stim_CD19-_13015	0.01	-0.0121602186	0.0026115132	-0.0043452343	-0.0035204941	0.0162702428	0.00577265	0.0016264068	0.0027943562	0.0020938219
130515_C2_stim_CD19-_8969	0.01	0.0074615744	0.0032963829	0.0010164843	0.0203178534	0.00459648	-0.0095688532	-0.0015979456	0.0033258646	0.0022113138
130515_C2_stim_CD19-_10195	0.01	0.0071377449	0.004674649	0.0014913345	0.0256857611	0.0061685073	-0.0140969682	-0.0023488165	0.0046617324	0.0030772168
130515_C2_stim_CD19-_9795	0.01	0.0051414949	0.0061818916	0.0018713429	0.022131725	0.0053060613	-0.0133360547	-0.0018697836	0.0022893327	0.0013276466
130515_C2_stim_CD19-_2470	0.01	0.006239646	0.0052638528	0.0016261147	0.0231695057	0.0053213598	-0.0127384837	-0.0020436169	0.0037149832	0.0023718938
130515_C2_stim_CD19-_3393	0.01	0.0061417213	-0.0032992813	-0.000705705	-0.0202280994	-0.0002512801	-0.0221679665	-0.0059216023	0.0099982449	0.0053992656
130515_C2_stim_CD19-_14542	0.01	0.0061229463	-0.0031595569	-0.0007329957	-0.0199510165	-0.0002725563	-0.0218842842	-0.0059643317	0.0100712791	0.0054563716
130515_C2_stim_CD19-_13450	0.01	-0.0100909521	-0.0283906261	0.0671852496	-0.0025441995	0.0049642094	-0.0057946629	0.0472288291	0.0323907898	-0.0227916097
130515_C2_stim_CD19-_10271	0.01	-0.011181478	0.0041276484	-0.0036013117	-0.0037570725	0.0168109501	0.0037894205	0.0020875215	8.02306e-05	-3.84482e-05
130515_C2_stim_CD19-_7255	0.01	-0.0174703295	-0.0216167344	-0.0043598191	0.0093010722	-0.0206196266	-0.0037391567	-0.0055570359	-0.0001688307	-0.0001413691
130515_C2_stim_CD19-_2612	0.01	0.0087387989	-0.0021880928	-0.0007835654	-0.0001176631	-0.0010120823	0.006748483	0.0014109008	-0.0031456788	-0.0018596311
130515_C2_stim_CD19-_7884	0.01	0.0096638872	-0.003274928	-0.0011307992	-0.0019347952	-0.0023449688	0.0102028967	0.0013750485	-0.0009713072	-0.0005349908
130515_C2_stim_CD19-_8022	0.01	0.0041454363	0.0029434897	0.0008949912	0.0035334676	0.0005805039	-0.0020872154	0.0010665154	-0.0074627878	-0.0048050395
130515_C2_stim_CD19-_14560	0.01	0.0096701187	-0.0034093554	-0.0011488519	-0.0022583639	-0.0025131267	0.010604926	0.0014825581	-0.0012054588	-0.0006732839
130515_C2_stim_CD19-_2383	0.01	0.0095170735	-0.0034239944	-0.0011228609	-0.0030464079	-0.0024231609	0.0094750486	0.0013015393	-0.0011496577	-0.0006005158
130515_C2_stim_CD19-_12631	0.01	-0.0067902238	0.0201693841	0.0067387097	5.85947e-05	-0.0119001899	-0.0005990592	-0.0009943857	0.0006118661	-0.000219417
130515_C2_stim_CD19-_15317	0.01	0.0097294596	-0.0033463018	-0.0011572211	-0.0021948558	-0.0024471616	0.0105978958	0.0014610488	-0.0011535644	-0.00064204
130515_C2_stim_CD19-_6317	0.01	0.0096021565	-0.0033140525	-0.0011267146	-0.0026608147	-0.0023333996	0.0093742473	0.0011841765	-0.0007155438	-0.0003974049
130515_C2_stim_CD19-_1312	0.01	0.0066908585	-0.0035450029	-0.0007798259	-0.0198675968	-0.0006148353	-0.0208948068	-0.005822285	0.0100850153	0.005540733
130515_C2_stim_CD19-_215	0.01	0.0057223959	0.006054513	0.0018222633	0.0247896197	0.0061138794	-0.0145145203	-0.002276101	0.0040274049	0.0025177688
130515_C2_stim_CD19-_6636	0.01	0.0071347026	-0.0028545447	-0.0003346561	-0.0094878295	-0.0019945804	-0.0015639206	-0.0005330918	0.0027339373	0.0015293167
130515_C2_stim_CD19-_5260	0.01	0.0069022129	-0.00133882	-0.0003844914	-0.002813164	-0.0001909887	0.0015154356	0.0013500832	-0.0066358293	-0.0041203699
130515_C2_stim_CD19-_8756	0.01	0.0096331792	-0.003068035	-0.0010869279	-0.0010841237	-0.0021748824	0.0102746404	0.0014753738	-0.0012978043	-0.0007253548
130515_C2_stim_CD19-_6101	0.01	-0.0100975957	0.0194829522	0.0052751777	-0.0035309813	-0.0098347001	0.0056248297	-0.0006347405	0.0045459063	0.0031005446
130515_C2_stim_CD19-_4029	0.01	0.0033563312	0.0002470321	-0.0006165956	-0.0016793439	0.0039203528	0.0009766987	0.0019397687	-0.0055803326	-0.0036499788
130515_C2_stim_CD19-_2666	0.01	0.0061970831	0.0058749757	0.0018331691	0.0264410262	0.00646265	-0.015583281	-0.0025081251	0.0045505171	0.0029117149
130515_C2_stim_CD19-_6339	0.01	-0.013579639	9.93426e-05	-0.00538529	-0.0026038504	0.0158270196	0.0069033799	0.0011319647	0.0041989838	0.0031013137
130515_C2_stim_CD19-_1156	0.01	-0.0077277846	0.0244038792	0.0088532497	-0.0018282706	-0.0198714464	0.003082068	-0.0016511279	0.003043682	0.0018599492
130515_C2_stim_CD19-_9677	0.01	0.0081826373	0.0008985303	0.0002231309	0.0121304357	0.0021278184	-0.001942668	-0.0002659249	0.0009116419	0.000714965
130515_C2_stim_CD19-_7428	0.01	-0.0061300583	0.005383183	0.00029244	-0.0052774694	0.0075889748	-0.0072906833	0.0017799051	-0.0080033273	-0.0066143876
130515_C2_stim_CD19-_3897	0.01	0.0076653619	0.0025147682	0.0007403335	0.0174513621	0.0037045996	-0.0069627198	-0.0012148626	0.0028068951	0.0018659402
130515_C2_stim_CD19-_8673	0.01	0.0097000864	-0.0034156439	-0.0011339974	-0.0023187795	-0.0024846806	0.0105259299	0.0014574789	-0.0009695097	-0.0005463309
130515_C2_stim_CD19-_7000	0.01	0.0098661719	-0.0035749817	-0.0012223434	-0.0028361772	-0.002697358	0.0111520116	0.0014818591	-0.0009441089	-0.0005176269
130515_C2_stim_CD19-_13095	0.01	0.0096970698	-0.0033466794	-0.0011485424	-0.0023530266	-0.0024104294	0.0100298305	0.0012986747	-0.0007852536	-0.000428345
130515_C2_stim_CD19-_5996	0.01	0.0064797698	0.0050209024	0.0015557428	0.0234588261	0.0055086586	-0.0129078409	-0.0020757135	0.0038259883	0.0024609916
130515_C2_stim_CD19-_12209	0.01	0.005608862	-0.003043429	-0.000471363	-0.0191392283	-0.0001150622	-0.0211660814	-0.0048031944	0.0051421868	0.0024527669
130515_C2_stim_CD19-_9661	0.01	0.0093985761	-0.0032674505	-0.0010840246	-0.0032140107	-0.0022154225	0.0083905161	0.0010929228	-0.0009050411	-0.0005010728
130515_C2_stim_CD19-_373	0.01	0.0009356583	0.0059424511	0.0014052849	0.0048324863	0.0019280101	-0.0046235696	0.0003852564	-0.0045540459	-0.0031496694
130515_C2_stim_CD19-_6754	0.01	0.0069435062	0.0042222936	0.0013033291	0.0221339788	0.005123775	-0.0113750315	-0.0018553973	0.003611102	0.0023547879
130515_C2_stim_CD19-_14307	0.01	0.0043970891	0.0066076335	0.001962656	0.0200065206	0.0041520905	-0.0113165771	-0.0016264393	0.0020773197	0.0011870463
130515_C2_stim_CD19-_10181	0.01	0.009680816	-0.0034018606	-0.0011300598	-0.0025661541	-0.0024852783	0.0102399956	0.0014080248	-0.0009620667	-0.0005285707
130515_C2_stim_CD19-_948	0.01	0.0054105112	0.0062816984	0.0019001051	0.023908997	0.005727511	-0.0141612193	-0.0021776647	0.0035614702	0.0021764287
130515_C2_stim_CD19-_7326	0.01	0.0085448572	-0.0017506657	-0.0006313169	0.0010719086	-0.00060246	0.0050159061	0.0010477543	-0.0023607177	-0.0013977813
130515_C2_stim_CD19-_5811	0.01	0.0063548654	-0.0033770136	-0.0007414066	-0.0201947464	-0.0003963054	-0.022088271	-0.0060238355	0.0102219016	0.0055779446
130515_C2_stim_CD19-_9653	0.01	0.0064829613	0.0051326621	0.001602351	0.0239689018	0.0055978287	-0.0132315733	-0.0021291512	0.0039105567	0.0025188145
130515_C2_stim_CD19-_1714	0.01	-0.0133694805	0.0003838621	-0.0051852291	-0.0026044599	0.0155578534	0.0066521064	0.0011597668	0.0039650935	0.0029107303
130515_C2_stim_CD19-_10263	0.01	0.0064419341	-0.0035339257	-0.000811085	-0.0210298092	-0.000411725	-0.0230022938	-0.0063639397	0.0109796762	0.0060214021
130515_C2_stim_CD19-_14431	0.01	-0.0063261407	0.0083925691	0.0019497716	-0.0033283393	0.0028492016	-0.0084838404	0.0027099325	-0.0212441753	-0.0154743907
130515_C2_stim_CD19-_10001	0.01	-0.0177884997	-0.0198939252	-0.0068680203	0.0087691612	-0.0171567108	-0.0014080665	-0.007374815	0.0021723469	0.0004841505
130515_C2_stim_CD19-_1368	0.01	-0.0144547722	-0.0181558429	-0.0037431006	0.0075156116	-0.0173727446	-0.0034658689	-0.0033196702	0.0011507705	-0.0008410917
130515_C2_stim_CD19-_9691	0.01	-0.0099021978	0.0223720488	0.0072224604	-0.0036324368	-0.0160920626	0.0056270824	-0.0011321258	0.0043519889	0.0029700398
130515_C2_stim_CD19-_10793	0.01	-0.0090040221	0.023961495	0.0085020806	-0.0028220309	-0.0193036572	0.0036664777	-0.0014206254	0.0027576294	0.0016015467
130515_C2_stim_CD19-_12236	0.01	0.0091813432	-0.0035276087	-0.001127079	-0.0021611926	-0.0026702184	0.0090105732	0.0010216761	-0.0004233585	-0.0002854112
130515_C2_stim_CD19-_12281	0.01	0.007257066	0.0032429505	0.0009648476	0.0191418967	0.0042742085	-0.0085745845	-0.0013969209	0.0028682056	0.0018899076
130515_C2_stim_CD19-_13079	0.01	-0.0121777763	0.0064201159	-0.0018993629	-0.0038130325	0.0082188267	0.0069901059	0.0009312156	0.0044916838	0.0035894007
130515_C2_stim_CD19-_2935	0.01	-0.008863224	0.0250172854	0.0089017022	-0.0030423832	-0.0201858902	0.0040698382	-0.0015774026	0.0034742772	0.0021217613
130515_C2_stim_CD19-_7040	0.01	-0.0137243186	-0.000600159	-0.0055579438	-0.0023307503	0.0154370321	0.0068902664	0.0009847054	0.0043635224	0.0031932305
130515_C2_stim_CD19-_2568	0.01	0.0098432996	-0.0035286403	-0.0012061882	-0.0026589915	-0.0026472735	0.0111804251	0.0015260946	-0.0011174453	-0.0006042508
130515_C2_stim_CD19-_14774	0.01	0.0095530586	-0.0032039841	-0.0010648833	-0.0021805315	-0.00220978	0.0091536617	0.0011590092	-0.0006933742	-0.0003622869
130515_C2_stim_CD19-_6563	0.01	0.0095261838	-0.0026232113	-0.0009514879	0.0005388643	-0.0016585236	0.0086045144	0.0011346785	-0.0005387639	-0.0002580027
130515_C2_stim_CD19-_6873	0.01	-0.0116047973	0.007995715	-0.0012853808	-0.0045615642	0.0068144534	0.0081359048	0.0007697682	0.0063277117	0.004943017
130515_C2_stim_CD19-_13685	0.01	-0.0165392106	-0.0168267275	-0.004493383	0.0068175442	-0.0139087611	-0.0017930058	-0.0034091103	0.0018504185	-7.12159e-05
130515_C2_stim_CD19-_7752	0.01	-0.0028100663	0.0101523279	0.0025093194	0.0046671315	0.0028634559	-0.0092362486	-0.0001023682	-0.0040854543	-0.0038888216
130515_C2_stim_CD19-_641	0.01	-0.0081949385	0.0250750414	0.009244421	-0.0025785981	-0.0211591649	0.0035363083	-0.0016465059	0.0033969225	0.001999466
130515_C2_stim_CD19-_321	0.01	-0.0086760084	0.0034938968	-0.0023968943	-0.0052029281	0.0128697479	-0.000139479	0.0015471138	-0.000534002	-0.0006870729
130515_C2_stim_CD19-_3680	0.01	0.0067251577	-0.00345282	-0.0007095227	-0.0186876291	-0.0006414186	-0.0187794642	-0.0052271216	0.0091359382	0.0048959514
130515_C2_stim_CD19-_9945	0.01	0.0091010824	-0.0035546324	-0.0010969825	-0.0070021499	-0.0021550966	0.0028616665	-0.0004304136	0.0020074831	0.0011164843
130515_C2_stim_CD19-_15901	0.01	0.0066100532	0.0054052629	0.0017064193	0.026437975	0.0064022944	-0.0151649842	-0.0024869417	0.0047125526	0.0030670226
130515_C2_stim_CD19-_11955	0.01	-0.0113280059	0.0035284276	-0.003554031	-0.0022159871	0.015054626	0.0038212054	0.0016125435	0.0009966126	0.000576019
130515_C2_stim_CD19-_9298	0.01	0.0097028312	-0.0031391448	-0.0010961433	-0.0011704439	-0.0022305568	0.0102851833	0.0014085507	-0.0009880175	-0.0005252016
130515_C2_stim_CD19-_8232	0.01	0.0096863648	-0.0031971329	-0.0011087727	-0.0015324581	-0.0022968956	0.0103508826	0.0014443949	-0.0011224939	-0.0006124756
130515_C2_stim_CD19-_6764	0.01	-0.0123699661	0.001667098	-0.0041415728	-0.0031876789	0.0132955675	0.00545821	0.0011523892	0.0019128154	0.0018288861
130515_C2_stim_CD19-_8250	0.01	0.0097663216	-0.0033829913	-0.0011465743	-0.0022275221	-0.0024701036	0.0104891472	0.0014059146	-0.0009338242	-0.0004873993
130515_C2_stim_CD19-_520	0.01	0.0096966678	-0.0033047749	-0.001043885	-0.0018005155	-0.0023544394	0.0103400476	0.0014363414	-0.0009744258	-0.0004218954
130515_C2_stim_CD19-_9722	0.01	0.0097864051	-0.0033481025	-0.0011670536	-0.0019491055	-0.0024679306	0.0109438844	0.0015299216	-0.0012169157	-0.0006730752
130515_C2_stim_CD19-_10402	0.01	-3.15945e-05	0.0005558949	0.0006815135	-0.0119151837	0.0015005508	-0.018237295	0.000113297	-0.0184616091	-0.0130876595
130515_C2_stim_CD19-_2170	0.01	0.0097724877	-0.0033731553	-0.0011655765	-0.0022240447	-0.0024751683	0.0103225543	0.0013258402	-0.0006747391	-0.0003629687
130515_C2_stim_CD19-_3242	0.01	-0.0128935848	0.0019028099	-0.004461491	-0.0027401059	0.0144791223	0.0064796884	0.001143074	0.004119784	0.0030229751
130515_C2_stim_CD19-_9042	0.01	4.06858e-05	0.0034449627	-0.000461369	0.0045597534	0.0072593146	-0.0008220298	0.0014000714	-0.0033536481	-0.0026303611
130515_C2_stim_CD19-_69	0.01	0.0077152271	-0.0035476643	-0.0009331622	-0.014612237	-0.0012138669	-0.0114174157	-0.0037199691	0.0069905581	0.0038523478
130515_C2_stim_CD19-_15393	0.01	-0.0110188623	0.0028933121	-0.0034324723	-0.0042343344	0.0135632993	0.0036947651	0.0014212232	0.0010410304	0.0009569931
130515_C2_stim_CD19-_11162	0.01	0.0065712204	-0.0035703482	-0.0008304413	-0.0202870121	-0.0004647256	-0.0214520681	-0.0060034549	0.0105917121	0.0058192388
130515_C2_stim_CD19-_12228	0.01	-0.0066998459	0.0080432988	-0.0004620362	0.002817877	0.01163561	-0.00341995	0.0010910901	-0.0015767211	-0.0019031015
130515_C2_stim_CD19-_12352	0.01	-0.0111651883	0.0065114524	-0.002085105	-0.0045127577	0.0103481768	0.0053187786	0.0008708072	0.0050924812	0.0036617551
130515_C2_stim_CD19-_10596	0.01	0.0094983703	-0.0030987345	-0.0010552977	-0.0018584007	-0.0021021503	0.0088569686	0.0011366213	-0.0006351979	-0.0003243289
130515_C2_stim_CD19-_14522	0.01	0.0066248074	-0.0036495474	-0.0007269945	-0.0210273439	-0.0005872337	-0.0227593953	-0.0062500416	0.0105970435	0.00603061
130515_C2_stim_CD19-_4378	0.01	-0.0003670662	0.0048552821	0.0007520677	-0.0066376091	0.0031333146	-0.0093584166	-0.0005735934	-0.0025376919	-0.0032431879
130515_C2_stim_CD19-_3801	0.01	0.0071479992	0.0037878527	0.0011769439	0.0209564108	0.0046847408	-0.0101576495	-0.0016479417	0.0032006455	0.0021246592
130515_C2_stim_CD19-_6917	0.01	0.0041689622	0.0054498823	0.0012840971	0.0183733157	0.0050193503	-0.0095972345	-0.0014418332	0.0027636175	0.001710174
130515_C2_stim_CD19-_3450	0.01	0.0075157657	-0.0034144851	-0.000848669	-0.0140092546	-0.0011570111	-0.0111231432	-0.0035105289	0.0065446268	0.0035457517
130515_C2_stim_CD19-_498	0.01	-0.0054313215	-0.0052595662	-0.0029111519	-0.0059026206	0.0009463673	-0.0056723005	-0.0015574036	-0.0028852151	-0.0019195437
130515_C2_stim_CD19-_2889	0.01	-0.0068555312	0.0061384259	-0.0017833343	-9.30498e-05	0.0131171883	0.0026759857	0.0020070222	-0.0013046908	-0.0010660603
130515_C2_stim_CD19-_788	0.01	-0.0057740076	0.0088171461	0.001326398	-0.0048570456	0.0048119628	-0.0079008028	0.0004338227	-0.004813268	-0.0047491169
130515_C2_stim_CD19-_14780	0.01	0.00655303	-0.0034869683	-0.0007751826	-0.0204642639	-0.0005752817	-0.0219520978	-0.0061062001	0.0105521503	0.005758356
130515_C2_stim_CD19-_11868	0.01	-0.0173704353	-0.0184304593	-0.0063712227	0.0078460822	-0.0148236674	-0.0010764808	-0.006052159	0.002151122	0.0005234245
130515_C2_stim_CD19-_4000	0.01	-0.0169630543	-0.0157377778	-0.0064431518	0.0064237981	-0.0104454554	0.0005200474	-0.0053512358	0.0033077228	0.0012126634
130515_C2_stim_CD19-_13215	0.01	-0.0056484849	0.0046817418	-0.0004794232	-0.0042365903	0.0083178839	-0.0063195867	0.0013213382	-0.0075695258	-0.0060382677
130515_C2_stim_CD19-_12932	0.01	0.0045495232	0.0035436122	0.0010481853	0.0126225227	0.0043694081	-0.0093490757	0.0001343427	-0.0067334779	-0.0045497799
130515_C2_stim_CD19-_7136	0.01	-0.0047404594	-0.0009253768	0.0002621842	-0.0096989434	0.0066434115	-0.0094717444	0.0021325613	-0.0019419758	-0.0004757404
130515_C2_stim_CD19-_4700	0.01	-0.0177083491	-0.0212726472	-0.0059220601	0.0094137119	-0.0202590193	-0.0030629251	-0.0067082075	0.0009771055	-0.0005915588
130515_C2_stim_CD19-_13002	0.01	-0.0100813277	0.004314118	-0.0029023265	-0.0025867	0.0152004421	0.0018948222	0.0020812855	-0.0019626098	-0.0015412043
130515_C2_stim_CD19-_3639	0.01	0.0095457746	-0.0030976502	-0.0010823648	-0.0014128385	-0.0021395133	0.0095190424	0.001257058	-0.0007731325	-0.0004203845
130515_C2_stim_CD19-_14356	0.01	0.0063453322	0.0056068902	0.0017679151	0.0257370904	0.0061280585	-0.0148725043	-0.0024025007	0.0043516463	0.0028064373
130515_C2_stim_CD19-_6841	0.01	0.0066280205	-0.0035285744	-0.0007370862	-0.0199869171	-0.000602725	-0.0212391284	-0.0058252925	0.0097234541	0.0054058356
130515_C2_stim_CD19-_7482	0.01	0.0079225178	-0.0011321805	-0.0003655266	0.0021010784	0.0002590742	0.0029755045	0.0012844074	-0.0044610233	-0.0026104828
130515_C2_stim_CD19-_10178	0.01	-0.0080908189	0.0238761134	0.00837661	-0.0019697941	-0.0179202729	0.0026388322	-0.0014594401	0.0026725514	0.0014305936
130515_C2_stim_CD19-_5172	0.01	0.0080485045	0.0007080391	0.0001296121	0.0098908921	0.0013939175	-0.0007385818	-0.0002389188	0.0012132303	0.0008182679
130515_C2_stim_CD19-_8169	0.01	0.0070907442	0.0040377115	0.001245453	0.022118158	0.0051181168	-0.0111071015	-0.0018151558	0.003594863	0.0023682944
130515_C2_stim_CD19-_12992	0.01	-0.0176442138	-0.0194830755	-0.0066259879	0.0084962185	-0.016677983	-0.0015026239	-0.0070454152	0.0014941897	0.0004223844
130515_C2_stim_CD19-_2518	0.01	-0.0055197246	0.0113078008	0.0042022942	-0.0060523945	-0.0040728896	-0.009643412	0.0025413196	-0.0253899359	-0.0175751566
130515_C2_stim_CD19-_3434	0.01	0.0063131901	-0.0034730472	-0.0007527526	-0.0207250696	-0.0003943222	-0.0226270122	-0.0060755876	0.010022307	0.0054262473
130515_C2_stim_CD19-_2781	0.01	0.0051839908	0.0066162542	0.0019781102	0.0247053449	0.0060618976	-0.014880689	-0.0023048215	0.0039027292	0.0023789296
130515_C2_stim_CD19-_11529	0.01	-0.0080576996	0.0230837319	0.0082510267	-0.0035694833	-0.0185786295	0.003621241	-0.0011383346	0.0012465341	0.000950038
130515_C2_stim_CD19-_11799	0.01	0.0094980093	-0.0032267279	-0.001072741	-0.002409813	-0.0022343518	0.0091699341	0.0012169434	-0.0009031142	-0.0004807076
130515_C2_stim_CD19-_486	0.01	-0.0121363255	0.0096991331	-0.0008859505	-0.0042719294	0.0071859876	0.0081978985	0.0008828794	0.006567114	0.0049400781
130515_C2_stim_CD19-_6520	0.01	-0.0123440009	0.0018093175	-0.0041556938	-0.0021327702	0.0135004605	0.0051797006	0.000990858	0.0031587385	0.0021835253
130515_C2_stim_CD19-_8087	0.01	-0.0149287931	-0.0075145509	-0.0051216626	0.0014128836	0.0035660478	0.0031987661	-0.0006628476	0.0031149982	0.0018918781
130515_C2_stim_CD19-_6979	0.01	-0.0134541404	0.0007150952	-0.0051372579	-0.0028970526	0.0154240565	0.0071449276	0.0011126752	0.0045927839	0.0034517605
130515_C2_stim_CD19-_6007	0.01	0.0097928664	-0.0033887561	-0.0011717456	-0.0020357011	-0.0025072436	0.0111152902	0.0015602493	-0.0012139135	-0.0006806572
130515_C2_stim_CD19-_6586	0.01	-0.0137589281	-0.0009832344	-0.0055795675	-0.0021839067	0.0150315503	0.0066676919	0.0009101082	0.0041294771	0.0030407729
130515_C2_stim_CD19-_2760	0.01	0.0097469127	-0.0033332636	-0.0011602574	-0.0021342182	-0.0024135887	0.0102651061	0.0013403012	-0.0007978744	-0.000437297
130515_C2_stim_CD19-_1909	0.01	-0.010056851	0.0196224749	0.0053808627	-0.0030810527	-0.0104284547	0.0056436692	-0.0008380094	0.0052460712	0.0035522014
130515_C2_stim_CD19-_3689	0.01	0.0029073317	0.0018218531	0.0001098707	0.000459224	0.0032537928	-0.002205769	0.0016947702	-0.0089778838	-0.0058671413
130515_C2_stim_CD19-_2475	0.01	0.0088694421	-0.0005666994	-0.0002636885	0.0075932521	0.0005019154	0.002282236	0.0001551058	0.0009653808	0.0007107011
130515_C2_stim_CD19-_11011	0.01	0.005421866	0.0062212252	0.0018573693	0.0243188006	0.0059158277	-0.014257482	-0.002227253	0.0038624185	0.0024057467
130515_C2_stim_CD19-_7990	0.01	-0.0137758556	-0.0005620421	-0.0056216564	-0.0023760583	0.0157119577	0.0070595219	0.0010005975	0.0045263476	0.0033106833
130515_C2_stim_CD19-_15	0.01	0.0097348293	-0.0033258668	-0.0011511091	-0.0020675661	-0.0024229304	0.0106235697	0.0014790493	-0.0011938367	-0.0006581848
130515_C2_stim_CD19-_3903	0.01	0.0064216133	-0.0033531552	-0.0007862063	-0.0187564204	-0.0004028188	-0.0194861161	-0.0053489224	0.009144873	0.0049671335
130515_C2_stim_CD19-_3184	0.01	-0.0123611382	0.0016462973	-0.0045074512	-0.0031048081	0.0161029296	0.0049612731	0.0015473518	0.0020175142	0.0014180072
130515_C2_stim_CD19-_4981	0.01	-0.0178464543	-0.0220515869	-0.0059837612	0.0097837754	-0.0216502997	-0.0036173713	-0.0072733728	-0.0002813417	-0.000913364
130515_C2_stim_CD19-_13835	0.01	0.0095246412	-0.0032978458	-0.0011185641	-0.0030288569	-0.0022652887	0.0085599154	0.0010062777	-0.0004595505	-0.0002518365
130515_C2_stim_CD19-_8487	0.01	-0.0021499892	0.0005444843	-0.0026657258	-0.0021853081	0.0105871843	0.0042312484	0.0023287603	-0.0044945249	-0.0022245023
130515_C2_stim_CD19-_5203	0.01	-0.0059367049	0.0081644688	0.0007346325	-0.0038548408	0.0085513714	-0.0090383918	0.0012250284	-0.0073679121	-0.0068839817
130515_C2_stim_CD19-_2385	0.01	0.005280027	0.0065162072	0.0019966924	0.0238881635	0.0055133131	-0.0142247657	-0.0022112629	0.0035952446	0.0021990944
130515_C2_stim_CD19-_5195	0.01	-0.0080936999	0.0245328181	0.0088369417	-0.0022802496	-0.0192798727	0.0022528246	-0.0015912857	0.0025781322	0.0012581957
130515_C2_stim_CD19-_9649	0.01	0.0097047918	-0.0029323143	-0.0010338183	-0.0003231433	-0.0020357239	0.009646275	0.0012738003	-0.0005805041	-0.0002776182
130515_C2_stim_CD19-_15451	0.01	0.0097396872	-0.0033950743	-0.0011468023	-0.002347913	-0.0024901672	0.0105456118	0.0014296329	-0.001019243	-0.000554396
130515_C2_stim_CD19-_7299	0.01	0.0079428643	0.0021411225	0.0006327894	0.0168977608	0.0034365809	-0.0060059367	-0.0010727336	0.0026726726	0.0018001576
130515_C2_stim_CD19-_2289	0.01	0.0059085096	-0.0052507216	0.0034582213	-0.0071770274	-0.0025616285	-0.0020772864	0.0049907138	-0.0023659746	-0.0010462524
130515_C2_stim_CD19-_12104	0.01	0.0065981177	-5.35212e-05	-0.0001194265	0.0025955253	0.0012726631	-0.0006258523	0.0008682111	-0.005091666	-0.0032278791
130515_C2_stim_CD19-_5794	0.01	-0.0135683776	-0.0009154653	-0.0053864703	-0.0023938452	0.0141014546	0.0064448844	0.0007389302	0.0036937665	0.0030096016
130515_C2_stim_CD19-_1945	0.01	-0.0127311405	0.0063146143	-0.002416243	-0.0047184375	0.0111398516	0.0089175667	0.0015022422	0.0068631916	0.0057558688
130515_C2_stim_CD19-_6124	0.01	0.0063736285	-0.0033223701	-0.0007296993	-0.019555785	-0.0004206188	-0.0209470568	-0.0056946969	0.0096135515	0.0052132129
130515_C2_stim_CD19-_1273	0.01	-0.0057579677	0.0083985807	0.0010901705	-0.0028867877	0.006847862	-0.0079522797	0.001588853	-0.0100901613	-0.0084443585
