	0	1	2	3	4	5	6	7	8	9
130515_C2_stim_CD19-_11000	0.01	0.0094099083	0.0002730688	-0.0034403797	0.0003240438	-0.0013811532	0.0021993163	0.0091986334	0.0003978347	-0.0005768563
130515_C2_stim_CD19-_1739	0.01	0.008010688	0.0002296339	-0.0031990679	0.0034713856	-0.0012818343	0.0014084699	0.0066479767	0.0010546231	-0.0025894921
130515_C2_stim_CD19-_10623	0.01	-0.0031053659	-0.000388573	0.0130561265	-0.0036954425	0.0027127236	0.0019715682	-0.0037895363	-0.000377997	0.000365667
130515_C2_stim_CD19-_12166	0.01	0.0092480951	0.0002672788	-0.0034204717	0.000509708	-0.0013813005	0.0021361167	0.0092150807	0.0005525717	-0.0010409431
130515_C2_stim_CD19-_2854	0.01	-0.0132161474	-0.0007107547	0.0007779054	0.002569075	-0.0062416932	-0.0140789128	0.0055713304	-0.000303063	0.0032607759
130515_C2_stim_CD19-_12019	0.01	0.0093460998	0.0002725916	-0.0034824604	0.0007869172	-0.0013911544	0.0022097204	0.0088615169	0.000377152	-0.0005578755
130515_C2_stim_CD19-_14759	0.01	0.0097234832	0.0002933023	-0.0042509597	0.0024906714	-0.0018457336	0.0030578909	0.0119270038	0.0007440132	-0.0013949187
130515_C2_stim_CD19-_1191	0.01	-0.0182521079	-0.0005749186	-0.0195621039	-0.0082334967	-0.0009468128	0.0158926981	-0.0030669272	-0.0023284664	0.0002415163
130515_C2_stim_CD19-_3548	0.01	0.0070634748	0.0001032343	0.0039154835	-0.0213285872	0.0027624637	-0.004956818	-0.0088955385	-0.0014626881	0.0042075519
130515_C2_stim_CD19-_10618	0.01	-0.013979306	-0.0007398749	-0.0001903699	0.0021485479	-0.0070944684	-0.0155677535	0.0065842697	-0.0005833689	0.0042897988
130515_C2_stim_CD19-_8823	0.01	0.0040938773	6.84872e-05	0.0005092204	0.0006288441	0.0009261332	-0.0018838705	-0.0014339715	0.0048390601	-0.015867054
130515_C2_stim_CD19-_4959	0.01	-0.0130490961	-0.0007803066	0.0067761601	0.0049544244	-0.0060949027	-0.014495166	0.0104336358	-0.0013664353	0.0095649783
130515_C2_stim_CD19-_4594	0.01	0.0065999546	0.0001912766	-0.0037451641	0.0181225603	-0.0020645011	0.0005310578	-0.0219003954	-0.0052883773	0.0114356368
130515_C2_stim_CD19-_7065	0.01	0.0094366702	0.0002841491	-0.0040727836	0.0028709996	-0.0016942388	0.0027865019	0.0100821	0.000606455	-0.0011356584
130515_C2_stim_CD19-_6439	0.01	0.0089360182	0.0002553866	-0.0028297101	-0.0004660237	-0.0008972666	0.0014269008	0.0063627768	0.0003260093	-0.0004904965
130515_C2_stim_CD19-_13056	0.01	0.0093768219	0.0002764523	-0.0037202843	0.001582928	-0.0015318143	0.0024573461	0.0096777799	0.0005558302	-0.0010250875
130515_C2_stim_CD19-_11996	0.01	0.0094947615	0.0002846592	-0.0040202772	0.0024325387	-0.0016813055	0.0027311955	0.0102470294	0.0005871872	-0.0010673422
130515_C2_stim_CD19-_2686	0.01	-0.0040647419	-0.0003072613	0.0062374153	0.0066000107	0.0017354162	-0.0051760671	-0.0152447147	0.009784015	-0.0373241781
130515_C2_stim_CD19-_15729	0.01	0.0092516533	0.0002597096	-0.0028314197	-0.0017119027	-0.0010355265	0.0015762796	0.0080488639	0.0003641259	-0.0005025576
130515_C2_stim_CD19-_6635	0.01	-0.0139962663	-0.0007348393	-0.0004687582	0.0019589519	-0.0069049455	-0.0147661361	0.0062841851	-0.0006230109	0.0041643992
130515_C2_stim_CD19-_10777	0.01	-0.0107547177	0.005611094	-0.025090676	0.0185893058	0.1244407266	-0.0323136206	0.0140447469	0.0205133462	0.0177710245
130515_C2_stim_CD19-_14650	0.01	-0.0122662134	-0.0006861073	0.0019403923	0.0037421231	-0.0063266952	-0.0158653552	0.0051454432	-1.0539e-06	0.0028828843
130515_C2_stim_CD19-_283	0.01	-0.018212607	-0.0006053991	-0.0186231844	-0.0078310179	-0.0017905267	0.0141299852	-0.0023339817	-0.0025195163	0.0007554126
130515_C2_stim_CD19-_6791	0.01	0.009178154	0.000266654	-0.003486888	0.000987241	-0.0014025797	0.0021899925	0.0091107062	0.0006126947	-0.0012487797
130515_C2_stim_CD19-_5964	0.01	-0.0056660143	-0.0004172386	0.0041190649	0.0030898969	-0.002834306	-0.0104200257	-0.0002414944	0.0025748851	-0.00776607
130515_C2_stim_CD19-_12684	0.01	-0.0126068007	-0.0007071443	0.0021440883	0.0031929254	-0.0064864199	-0.016347276	0.0052735658	0.0001142014	0.0022398111
130515_C2_stim_CD19-_1106	0.01	-0.0125995609	-0.0006858756	0.0008508501	0.00139285	-0.005919292	-0.0137084843	0.0050123811	-0.0002101487	0.0025444266
130515_C2_stim_CD19-_15365	0.01	0.0067021121	8.73009e-05	0.0044404262	-0.0224937612	0.0030898757	-0.0056231209	-0.0102464898	-0.0013298139	0.0037628598
130515_C2_stim_CD19-_11939	0.01	0.0070786442	9.99609e-05	0.0043135137	-0.0231449219	0.0030818676	-0.0054465098	-0.0100905459	-0.0016153514	0.0046529601
130515_C2_stim_CD19-_8192	0.01	0.0082799665	0.0001979462	-0.0003852561	-0.0082930417	0.0003504145	-0.0008664174	0.0019037806	8.8515e-06	0.0002530617
130515_C2_stim_CD19-_7457	0.01	0.0066836995	7.23418e-05	0.005444591	-0.0260344048	0.0036666833	-0.0063722599	-0.0125837333	-0.0018709547	0.0053174011
130515_C2_stim_CD19-_6596	0.01	-0.0030272181	-0.0002086274	0.0047586624	0.0085916377	0.0034419349	-0.0045464073	-0.0201000912	0.0132408369	-0.0483043865
130515_C2_stim_CD19-_15040	0.01	0.0095152078	0.0002826892	-0.0038825043	0.0017521461	-0.0016185314	0.0026404394	0.0103517608	0.0005791822	-0.0010241581
130515_C2_stim_CD19-_1152	0.01	0.0066086184	7.11063e-05	0.0053020202	-0.0252187105	0.0035393169	-0.0062106833	-0.0122627902	-0.0018106158	0.0051005916
130515_C2_stim_CD19-_2894	0.01	-0.0071346791	-0.0004886934	0.0074588076	0.0035712412	-0.0013407664	-0.0092447392	-0.0055878984	0.0026516011	-0.0092662458
130515_C2_stim_CD19-_10109	0.01	-0.0099192536	-0.0004714674	-0.0006626452	0.0049821246	-0.002871007	-0.012759754	-0.0005715378	0.0031246532	-0.0060813364
130515_C2_stim_CD19-_10611	0.01	0.0073637375	0.000123974	0.0030823867	-0.0190682165	0.0023341343	-0.0041942342	-0.0070626077	-0.0012472668	0.0036093096
130515_C2_stim_CD19-_9126	0.01	0.0052225466	6.4341e-06	0.006168003	-0.0220537248	0.0032242932	-0.0054739384	-0.0105116897	-0.0014396136	0.0040002528
130515_C2_stim_CD19-_7213	0.01	-0.0040640424	-0.0003920239	0.0127936487	0.002934536	0.0038410069	0.0036297697	-0.0082140935	0.0057881495	-0.0228516186
130515_C2_stim_CD19-_1778	0.01	0.009515673	0.000284515	-0.0040532427	0.0024016127	-0.00173291	0.00278097	0.0107529922	0.0006804061	-0.0013082769
130515_C2_stim_CD19-_1155	0.01	0.0068459604	9.15705e-05	0.0042212439	-0.0213203517	0.0028322155	-0.0048896745	-0.0089226236	-0.0014230486	0.0040738093
130515_C2_stim_CD19-_10840	0.01	-0.0183517782	-0.0005322462	-0.0209791916	-0.0089420427	-3.2592e-06	0.0187588515	-0.0044833783	-0.0021223544	-0.001192172
130515_C2_stim_CD19-_10129	0.01	-0.01405051	-0.0007388721	-0.0003440786	0.0021291736	-0.0071168951	-0.0156387777	0.0066665689	-0.000616881	0.0044385967
130515_C2_stim_CD19-_4875	0.01	-0.0122136384	-0.0007110488	0.0037334135	0.0034103596	-0.0062660364	-0.0168136798	0.0051137046	0.000303818	0.0017391608
130515_C2_stim_CD19-_4460	0.01	0.0066252532	0.0001919666	-0.0037164699	0.018303339	-0.002044121	0.0005298426	-0.022311738	-0.005250164	0.0111758223
130515_C2_stim_CD19-_10314	0.01	-0.0123018269	-0.0007728145	0.0100497599	0.0044335417	-0.0036727355	-0.0075762201	0.0090974386	-0.0014301251	0.0081743155
130515_C2_stim_CD19-_9143	0.01	0.0057931338	0.0001186386	-0.000460994	-0.0013666314	-0.0001496596	-0.0015547201	0.0018745302	0.0019709125	-0.0059741361
130515_C2_stim_CD19-_11132	0.01	0.0087556305	0.0002452791	-0.0027355174	-0.0004466702	-0.0009772894	0.0014773071	0.0065061351	0.0002521158	-0.0002757762
130515_C2_stim_CD19-_4462	0.01	0.0089838577	0.0002492398	-0.0026612531	-0.0015794933	-0.000960971	0.0013877442	0.007581018	0.000517799	-0.0010251993
130515_C2_stim_CD19-_4304	0.01	-0.0120673456	-0.0006945228	0.0030395293	0.0032227701	-0.0062898531	-0.0168592912	0.004715091	0.0003189113	0.00156503
130515_C2_stim_CD19-_8679	0.01	-0.0175080593	-0.0004430679	-0.0217690868	-0.0080546558	0.002791725	0.019847052	-0.0066457317	-8.34539e-05	-0.0046204541
130515_C2_stim_CD19-_13441	0.01	-0.018769016	-0.0005240028	-0.0230173712	-0.0100440197	0.000691541	0.0222720698	-0.0055411842	-0.0022487911	-0.001569704
130515_C2_stim_CD19-_633	0.01	0.0076262915	0.0002246003	-0.0038884528	0.0132220675	-0.0019730102	0.0013076039	-0.011703499	-0.0034709073	0.0075814079
130515_C2_stim_CD19-_12237	0.01	-0.0036532013	-0.0002353215	0.0030481153	0.0078185685	-0.0009948555	-0.0070930272	-0.0097747726	0.0010844633	-0.0040736752
130515_C2_stim_CD19-_10327	0.01	0.0089071964	0.0002347684	-0.0017135093	-0.0060130209	-0.0002078201	0.0003685899	0.0043241865	9.10195e-05	3.26993e-05
130515_C2_stim_CD19-_12369	0.01	-0.0073377401	-0.0006732177	0.0256416968	0.0029994252	0.0073329955	0.0207867706	0.0031040283	-0.0014940644	0.0033742582
130515_C2_stim_CD19-_13181	0.01	0.0095386458	0.000287924	-0.0041798656	0.0029169812	-0.0017741563	0.002903472	0.010794814	0.0006827113	-0.0013024764
130515_C2_stim_CD19-_1149	0.01	0.0068202792	8.97895e-05	0.0043495729	-0.0216837046	0.0029395575	-0.0049957335	-0.0094944735	-0.0014789837	0.0041628474
130515_C2_stim_CD19-_2365	0.01	0.0079197968	0.0002085516	-0.0021324175	3.98765e-05	-0.0008192022	0.0007601832	0.0041243464	0.0004605085	-0.0013195527
130515_C2_stim_CD19-_10457	0.01	-0.0115544873	-0.0006850958	0.0051711829	0.0033726622	-0.0047835685	-0.0126014148	0.0043859004	7.96689e-05	0.0019129783
130515_C2_stim_CD19-_14981	0.01	-0.008243905	-0.0007043534	0.0246530231	0.0040376655	0.0063038682	0.0185582559	0.0041159203	-0.0014741938	0.0038474376
130515_C2_stim_CD19-_9524	0.01	-0.0131267235	0.0057471958	-0.0212580962	0.0024063897	0.043147761	0.002986514	-0.0021879688	0.0240820563	0.0037744076
130515_C2_stim_CD19-_8812	0.01	-0.0024622249	-6.40108e-05	0.0025840532	0.0104117891	0.0067768919	-0.0040480474	-0.0245724334	0.0188226748	-0.0643225123
130515_C2_stim_CD19-_13778	0.01	0.0092296991	0.0002594188	-0.0028053458	-0.0015344437	-0.0010164952	0.0016250667	0.0076047788	0.000193718	-3.75014e-05
130515_C2_stim_CD19-_11136	0.01	0.0064561159	0.0001875565	-0.0036159021	0.0171278824	-0.0019196538	0.0004475515	-0.0203721132	-0.0048571308	0.0105452279
130515_C2_stim_CD19-_6972	0.01	-0.0140998264	-0.0007202753	-0.0012581838	0.0014455081	-0.0064630782	-0.0129836781	0.0057702951	-0.0006976239	0.0039454137
130515_C2_stim_CD19-_13592	0.01	-0.0140628694	-0.000737147	8.42858e-05	0.0025746154	-0.0068393203	-0.0147922775	0.007184511	-0.0007299074	0.0053249228
130515_C2_stim_CD19-_10455	0.01	-0.0164897273	-0.0005893962	-0.0124305813	-0.0042092969	-0.0023956961	0.0044913157	-3.64179e-05	-0.0013570158	0.0011214286
130515_C2_stim_CD19-_13470	0.01	-0.0037384028	-0.0003296744	0.0091897383	0.0053142112	0.0030164206	-0.0011131797	-0.0129896983	0.0091958034	-0.0351557824
130515_C2_stim_CD19-_6099	0.01	0.0089063152	0.0002492091	-0.0028492344	-0.000643814	-0.0010791182	0.0015241207	0.0078973883	0.0006683852	-0.0014734585
130515_C2_stim_CD19-_3974	0.01	0.006625767	7.22323e-05	0.0052666577	-0.0248829491	0.0034965033	-0.006028187	-0.0118609473	-0.0017837534	0.0050431097
130515_C2_stim_CD19-_1986	0.01	-0.0142705375	-0.0007373671	-0.0010857934	0.0017555362	-0.0069451303	-0.0142173175	0.0064997432	-0.0008040179	0.0046801162
130515_C2_stim_CD19-_8646	0.01	-0.0128189978	-0.0007133725	0.002038878	0.0021098169	-0.0062132172	-0.0149057645	0.0057257346	-0.000284478	0.0032773217
130515_C2_stim_CD19-_14502	0.01	0.0093205729	0.0002756166	-0.003843069	0.0023985446	-0.0016333201	0.0025036351	0.0092166705	0.0004807189	-0.0009274001
130515_C2_stim_CD19-_9922	0.01	-0.0187207107	-0.0005469048	-0.0219707058	-0.0096021983	-5.30093e-05	0.0204087119	-0.0047765214	-0.0024894193	-0.0008601499
130515_C2_stim_CD19-_5068	0.01	0.0057562539	0.0001557245	-0.0029496559	0.0175865826	-0.0017885936	6.07787e-05	-0.0222560085	-0.0050804178	0.0110447658
130515_C2_stim_CD19-_13645	0.01	0.0094876718	0.0002871911	-0.0041142135	0.0027053808	-0.0016833138	0.0028249329	0.010721178	0.0007591955	-0.0014605007
130515_C2_stim_CD19-_14968	0.01	0.0069140433	9.71103e-05	0.0040105847	-0.0203851713	0.0027259616	-0.00446693	-0.0082857301	-0.001326798	0.0037906742
130515_C2_stim_CD19-_8576	0.01	-0.0030461653	-0.0003111628	0.0062789143	0.004572268	-0.0005866679	-0.0054798304	-0.0096506694	0.0002993192	-0.0028705407
130515_C2_stim_CD19-_580	0.01	0.0064491353	6.81395e-05	0.0050521487	-0.0231570454	0.0032648502	-0.0055610529	-0.0107738954	-0.0014963116	0.004182903
130515_C2_stim_CD19-_2391	0.01	0.0095633158	0.0002882787	-0.0041619987	0.0026986717	-0.0017642259	0.0028967954	0.0110076875	0.0007094603	-0.0013422942
130515_C2_stim_CD19-_5092	0.01	0.0069089674	0.0001339858	0.0011299784	-0.0099846901	0.0010465133	-0.0023623669	-0.0014437759	0.0006918871	-0.0022162207
130515_C2_stim_CD19-_12526	0.01	-0.0172027836	-0.0003776093	-0.0211743422	-0.007544248	0.0022300152	0.0188663517	-0.0060070338	-0.0014536506	-0.0003542043
130515_C2_stim_CD19-_14297	0.01	-0.0184871917	-0.0005540519	-0.0209165178	-0.0090615162	-0.0004993693	0.0184980073	-0.0039959169	-0.0024819478	-0.0003404989
130515_C2_stim_CD19-_9874	0.01	-0.0190074166	-0.0005452215	-0.0228851053	-0.0100196039	0.0003576894	0.0214405672	-0.0048722084	-0.0025147945	-0.0005739008
130515_C2_stim_CD19-_1038	0.01	-0.0138530021	-0.0007330675	-2.00495e-05	0.0022143358	-0.0068688705	-0.0150481403	0.0064254271	-0.0005682088	0.0042392395
130515_C2_stim_CD19-_8167	0.01	0.0095129654	0.0002853172	-0.0040341217	0.0022984952	-0.0016758861	0.0027610382	0.01052024	0.0006383806	-0.0011803769
130515_C2_stim_CD19-_3349	0.01	-0.0100980657	-0.0006129973	0.0050175192	-0.0007059069	-0.0030393284	-0.0093441241	0.0017125095	0.0004107869	-0.000558723
130515_C2_stim_CD19-_1995	0.01	-0.0120257958	-0.0006890826	0.0028800475	0.0030564756	-0.0061269965	-0.0161120854	0.0047321288	0.0002459439	0.0016741427
130515_C2_stim_CD19-_8071	0.01	0.0065165909	0.0001887787	-0.0038059451	0.0194519237	-0.0021457829	0.0004705238	-0.0244685375	-0.0058628509	0.0126453294
130515_C2_stim_CD19-_900	0.01	0.0078476743	0.0002228052	-0.0024349088	0.0009687336	-0.000525283	0.0006288264	0.0051271999	0.0016308505	-0.0043967222
130515_C2_stim_CD19-_15763	0.01	0.0069933124	9.09963e-05	0.0047962346	-0.0247974388	0.0033694812	-0.0059240557	-0.0113351609	-0.0018136888	0.0052005232
130515_C2_stim_CD19-_12831	0.01	0.0060902715	0.0001703956	-0.0034853785	0.0173853017	-0.002022953	0.0002298661	-0.0203783553	-0.0049799169	0.0110193727
130515_C2_stim_CD19-_1426	0.01	0.0059815447	0.0001668298	-0.0009686959	-0.000576868	0.0009524501	-0.0009720138	0.001288227	0.0037757553	-0.0113162881
130515_C2_stim_CD19-_7527	0.01	-0.0030985447	-0.0001517321	0.0005242954	0.0094084722	0.0041855343	-0.002290781	-0.0230707914	0.0165915503	-0.0603756327
130515_C2_stim_CD19-_8888	0.01	0.0070801009	0.0001086498	0.0034758732	-0.019185367	0.0024176347	-0.0042220554	-0.0071234008	-0.0012082404	0.0035012587
130515_C2_stim_CD19-_12617	0.01	-0.0150251157	-0.0007144004	-0.0040818305	-0.0001130047	-0.0058035003	-0.0084442779	0.0049558357	-0.0011725378	0.0040490004
130515_C2_stim_CD19-_2425	0.01	-0.0033991465	-0.0003360273	0.0092599018	0.0006812284	0.0023760591	-0.0036722963	-0.0116759983	0.0073741759	-0.0284323258
130515_C2_stim_CD19-_5705	0.01	0.0094433524	0.0002827355	-0.0040020251	0.0024403803	-0.0016745648	0.002700326	0.0103507209	0.0006671958	-0.0013108723
130515_C2_stim_CD19-_12107	0.01	-0.0137862083	-0.0007185246	-0.0007150397	0.0016457742	-0.0064979883	-0.0134477925	0.0057523746	-0.0005883265	0.0036425673
130515_C2_stim_CD19-_10022	0.01	0.0074372931	0.0001288464	0.0029170595	-0.0187136091	0.002259223	-0.0040617129	-0.0063773967	-0.0010918427	0.0032205564
130515_C2_stim_CD19-_530	0.01	-0.0140668705	-0.0007401582	-9.22038e-05	0.0022067942	-0.0068697977	-0.0146470725	0.0067925633	-0.0007152978	0.0047717716
130515_C2_stim_CD19-_1021	0.01	0.0069979908	9.88047e-05	0.0041069332	-0.0215450664	0.0028458787	-0.0048823248	-0.0089084203	-0.0014586831	0.004206067
130515_C2_stim_CD19-_552	0.01	0.0068791244	0.000201883	-0.0039257269	0.0182701177	-0.0021531906	0.0007326206	-0.021784944	-0.0054798437	0.0119515126
130515_C2_stim_CD19-_5255	0.01	0.0067745199	0.0001706671	-0.0008665779	-0.002175212	0.0004246809	-0.0005735708	0.0024985705	0.0024110147	-0.0069279371
130515_C2_stim_CD19-_5588	0.01	-0.0177634964	-0.0004611914	-0.0200835727	-0.007511822	0.0019184579	0.0159280392	-0.0039723373	-0.0008983011	0.0001642778
130515_C2_stim_CD19-_15513	0.01	0.009532201	0.0002904346	-0.0042385109	0.0032292256	-0.0017449486	0.002951758	0.0105638359	0.0006492847	-0.001135897
130515_C2_stim_CD19-_13083	0.01	0.0067822774	8.41321e-05	0.004681504	-0.0229572666	0.0031311756	-0.0053570897	-0.010223075	-0.0016186906	0.0046123289
130515_C2_stim_CD19-_1313	0.01	0.0056045839	0.0001377108	-0.0027901945	0.0162175054	-0.0020065121	-0.0003084011	-0.0203056303	-0.0048821959	0.0105714994
130515_C2_stim_CD19-_1005	0.01	-0.0098012126	-0.0007261794	0.0189529486	0.0041931297	0.0026492189	0.0088585074	0.0055523047	-0.001312171	0.0048417739
130515_C2_stim_CD19-_8727	0.01	-0.0046114372	-0.0004401685	0.0124495025	0.0005484915	0.0017827804	-0.0003596552	-0.0055343444	0.0007504907	-0.0038498942
130515_C2_stim_CD19-_13258	0.01	0.0094321593	0.0002840047	-0.0041204574	0.003107064	-0.0017430582	0.0027918863	0.0100251173	0.0005916392	-0.0011341295
130515_C2_stim_CD19-_3647	0.01	0.0067233732	0.0001938694	-0.0036775326	0.0170118113	-0.0020247905	0.0006463549	-0.0198344391	-0.0049272478	0.0106880025
130515_C2_stim_CD19-_12149	0.01	-0.0144885609	-0.0007336792	-0.001899485	0.0015664883	-0.0069577329	-0.0138161984	0.0064196063	-0.0008461349	0.0047587125
130515_C2_stim_CD19-_689	0.01	0.0095520162	0.0002872841	-0.0041123975	0.0025086323	-0.0017379504	0.0028498908	0.0109704925	0.0007148396	-0.0013764566
130515_C2_stim_CD19-_8008	0.01	-0.0070637187	-0.0004420578	0.004547331	0.0051398126	-0.0018306136	-0.0088263879	-0.0068801709	0.0022845195	-0.008598926
130515_C2_stim_CD19-_7981	0.01	0.0066784639	7.43254e-05	0.0052214168	-0.0250295092	0.0034884703	-0.0060378708	-0.01180848	-0.001810466	0.0051403373
130515_C2_stim_CD19-_9471	0.01	-0.0015068613	-0.000216614	0.0035173169	0.0091496102	-0.0013756228	-0.0060506569	-0.0130050885	0.0006143571	-0.0051690709
130515_C2_stim_CD19-_4177	0.01	0.0061364458	0.0001700559	-0.0033431627	0.0180076488	-0.0019816041	0.0001578272	-0.0225665233	-0.0052171144	0.01114548
130515_C2_stim_CD19-_11825	0.01	0.0059245186	3.76632e-05	0.0059702362	-0.0234943064	0.0035247944	-0.0053691999	-0.0113937117	-0.0016151766	0.0044476234
130515_C2_stim_CD19-_10697	0.01	0.0089579659	0.0002637046	-0.0037048429	0.0033291203	-0.0015440422	0.0022030182	0.0068482469	0.0003268618	-0.0008435405
130515_C2_stim_CD19-_12439	0.01	-0.0146000426	-0.0007251864	-0.0027120309	0.0008306909	-0.0065108369	-0.0117035803	0.0056120319	-0.0009358367	0.0041316507
130515_C2_stim_CD19-_8690	0.01	0.0094849744	0.0002802051	-0.0037523069	0.0013630038	-0.0015418811	0.0025013535	0.0098717965	0.0004932245	-0.0008009032
130515_C2_stim_CD19-_8538	0.01	0.0067324927	0.0002025047	-0.0036045655	0.0164696076	-0.0017108723	0.0006329805	-0.019191884	-0.0046117191	0.0100405068
130515_C2_stim_CD19-_8016	0.01	0.0071095851	0.0001796244	-0.003257137	0.0009605969	-0.0016960591	0.0011875866	0.0074164888	0.0001277306	-2.8594e-06
130515_C2_stim_CD19-_6679	0.01	-0.011084845	-0.000612664	0.0004222664	0.0013195376	-0.0049865442	-0.0090884255	0.005417813	-0.0009167505	0.0042330331
130515_C2_stim_CD19-_13738	0.01	0.0092187293	0.0002709753	-0.0037079434	0.0023630685	-0.0015620202	0.0023662446	0.0082755364	0.0003248462	-0.0005820173
130515_C2_stim_CD19-_10894	0.01	-0.0127478982	-0.000717464	0.0046932402	0.0036185738	-0.0048251889	-0.0113522146	0.0076588396	-0.000711647	0.0062536602
