130515_C2_stim_CD19-_13922	0.3070503539223468
130515_C2_stim_CD19-_7837	0.3021815309125965
130515_C2_stim_CD19-_7276	0.29612646500540535
130515_C2_stim_CD19-_3866	0.30000456708085316
130515_C2_stim_CD19-_11832	0.30184004642527673
130515_C2_stim_CD19-_10722	0.31465488118161156
130515_C2_stim_CD19-_7692	0.3047513628751081
130515_C2_stim_CD19-_1789	0.3046966772893311
130515_C2_stim_CD19-_1119	0.29596113297848375
130515_C2_stim_CD19-_5731	0.30155584681273195
130515_C2_stim_CD19-_186	0.2952870005371206
130515_C2_stim_CD19-_15564	0.3152049210166277
130515_C2_stim_CD19-_8041	0.2978800693638873
130515_C2_stim_CD19-_7784	0.2962228122774529
130515_C2_stim_CD19-_4383	0.300564643361849
130515_C2_stim_CD19-_4059	0.30163642798393603
130515_C2_stim_CD19-_2908	0.2965569478478164
130515_C2_stim_CD19-_2198	0.3033466326114316
130515_C2_stim_CD19-_15729	0.298338739161903
130515_C2_stim_CD19-_1585	0.2977016388999681
130515_C2_stim_CD19-_8617	0.30439925594329686
130515_C2_stim_CD19-_10948	0.2950643831635745
130515_C2_stim_CD19-_9482	0.30299582927798546
130515_C2_stim_CD19-_14178	0.30319697466943807
130515_C2_stim_CD19-_12919	0.3016980404421539
130515_C2_stim_CD19-_5283	0.29661418499265635
130515_C2_stim_CD19-_14159	0.28972863887499595
130515_C2_stim_CD19-_575	0.30032865491107436
130515_C2_stim_CD19-_4027	0.29941373022933043
130515_C2_stim_CD19-_8987	0.2906338367872239
130515_C2_stim_CD19-_11785	0.30072811396044274
130515_C2_stim_CD19-_4128	0.30877413814636057
130515_C2_stim_CD19-_938	0.2953192307521025
130515_C2_stim_CD19-_15562	0.28266073802015645
130515_C2_stim_CD19-_3270	0.2985964686414905
130515_C2_stim_CD19-_15909	0.31487119576044953
130515_C2_stim_CD19-_1876	0.2987683015688896
130515_C2_stim_CD19-_4822	0.30181704185918296
130515_C2_stim_CD19-_11608	0.3017328721318397
130515_C2_stim_CD19-_4651	0.3007737367574569
130515_C2_stim_CD19-_8212	0.3025846279659138
130515_C2_stim_CD19-_9675	0.3112071312458076
130515_C2_stim_CD19-_11092	0.3014870447574073
130515_C2_stim_CD19-_9352	0.30351889937637405
130515_C2_stim_CD19-_233	0.2985903861644741
130515_C2_stim_CD19-_3017	0.293756448146021
130515_C2_stim_CD19-_932	0.2982285366163534
130515_C2_stim_CD19-_14600	0.30102379208243124
130515_C2_stim_CD19-_4392	0.3041723021025544
130515_C2_stim_CD19-_7976	0.30255655963790035
130515_C2_stim_CD19-_7092	0.2991277168234933
130515_C2_stim_CD19-_10297	0.29746144229363747
130515_C2_stim_CD19-_11588	0.29027041032707296
130515_C2_stim_CD19-_11681	0.2993260196992548
130515_C2_stim_CD19-_5103	0.3048023275235562
130515_C2_stim_CD19-_2604	0.2991697326972789
